OSEBuildingID,CouncilDistrictCode,Age,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking(%),PropertyGFABuilding(s)(%),LargestPropertyUseTypeGFA,ENERGYSTARScore,EnergyStarNaN,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(%),Electricity(%),NaturalGas(%),TotalGHGEmissions,GHGEmissionsIntensity,PrimaryPropertyType_Distribution Center,PrimaryPropertyType_Hospital,PrimaryPropertyType_Hotel,PrimaryPropertyType_K-12 School,PrimaryPropertyType_Laboratory,PrimaryPropertyType_Large Office,PrimaryPropertyType_Low-Rise Multifamily,PrimaryPropertyType_Medical Office,PrimaryPropertyType_Mixed Use Property,PrimaryPropertyType_Office,PrimaryPropertyType_Other,PrimaryPropertyType_Refrigerated Warehouse,PrimaryPropertyType_Residence Hall,PrimaryPropertyType_Restaurant,PrimaryPropertyType_Retail Store,PrimaryPropertyType_Self-Storage Facility,PrimaryPropertyType_Senior Care Community,PrimaryPropertyType_Small- and Mid-Sized Office,PrimaryPropertyType_Supermarket / Grocery Store,PrimaryPropertyType_University,PrimaryPropertyType_Warehouse,PrimaryPropertyType_Worship Facility
857,1,51,1.0,1,152365,0.0,100.0,149293.0,88.0,0,6.800000191,6.900000095,19.79999924,19.89999962,1069749.75,1088167.75,0.0,948207.0,121543.0,13.07,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
858,3,106,1.0,6,320946,0.0,100.0,236359.0,57.0,0,78.90000153,79.30000305,246.1999969,247.0,25471308.0,25585012.0,0.0,25205084.0,266222.0,189.85,0.59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,2,58,1.0,1,74178,0.0,100.0,74178.0,0.0,1,72.80000305,75.69999695,169.3000031,171.6999969,5402181.0,5617868.0,0.0,3296324.0,2105856.0,134.82,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
864,5,29,1.0,4,80360,0.0,100.0,80360.0,96.0,0,8.5,9.399999619,20.29999924,21.20000076,686019.1875,755287.5,0.0,437019.0,249000.0,16.27,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
866,1,66,1.0,1,61183,0.0,100.0,62975.0,92.0,0,38.5,44.29999924,64.30000305,71.59999847,2424724.25,2789344.0,0.0,720406.0,1704318.0,95.54,1.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,3,20,1.0,3,119190,0.0,100.0,46280.0,71.0,0,217.8000031,225.5,491.2000122,496.2999878,10077532.0,10434333.0,0.0,5813407.0,4264124.0,267.0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
868,2,8,1.0,2,51856,0.0,100.0,48103.0,0.0,1,37.40000153,37.29999924,117.4000015,117.1999969,1938613.125,1935438.625,0.0,1938613.0,0.0,13.51,0.26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1280,2,95,1.0,3,66138,19.029907163809007,80.970092836191,26044.0,3.0,0,139.8000031,139.8000031,439.0,439.0,7070998.5,7070998.5,0.0,7070998.0,0.0,49.29,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,4,56,1.0,3,113944,42.57354489924875,57.42645510075125,65434.0,1.0,0,273.2999878,273.2000122,855.2000122,855.2000122,17880184.0,17877436.0,0.0,17791664.0,88516.0,128.73,1.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19445,4,16,1.0,3,93079,38.77673803972969,61.22326196027031,91064.0,32.0,0,21.89999962,23.0,63.09999847,65.09999847,1997181.5,2090011.625,0.0,1744199.0,252982.0,25.6,0.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19461,4,59,1.0,2,22220,0.0,100.0,22220.0,90.0,0,35.0,40.09999847,56.40000153,61.70000076,778355.8125,891251.5,0.0,208060.0,570296.0,31.74,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19462,5,61,1.0,1,46732,0.0,100.0,50956.0,87.0,0,45.79999924,51.79999924,79.0,87.30000305,2331952.75,2637723.5,0.0,753694.0,1578259.0,89.08,1.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19472,2,54,1.0,1,44700,0.0,100.0,23751.0,0.0,1,42.70000076,45.40000153,118.5999985,122.9000015,2042771.0,2173092.25,0.0,1689972.0,352799.0,30.52,0.68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19477,2,40,1.0,1,44100,0.0,100.0,40000.0,1.0,0,40.5,42.29999924,127.0999985,132.8000031,1618916.375,1692054.125,0.0,1618916.0,0.0,11.29,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19481,2,51,1.0,1,27800,0.0,100.0,27800.0,13.0,0,44.0,48.09999847,112.4000015,120.0,1224186.25,1337789.75,0.0,880605.0,343581.0,24.39,0.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19489,2,15,1.0,1,46340,0.0,100.0,46340.0,3.0,0,55.29999924,55.29999924,173.6999969,173.6999969,2564004.0,2564004.0,0.0,2564004.0,0.0,17.87,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19491,2,22,3.0,1,22800,0.0,100.0,22800.0,0.0,1,97.5,116.6999969,135.1999969,155.3000031,2222097.5,2660376.75,0.0,358020.0,1864077.0,101.5,4.45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19501,3,106,1.0,3,38460,0.0,100.0,38460.0,69.0,0,50.70000076,53.70000076,132.8000031,136.0,1950713.25,2064345.875,0.0,1464669.0,486044.0,36.02,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19520,6,94,1.0,2,21022,0.0,100.0,21022.0,54.0,0,45.0,51.29999924,60.90000153,67.59999847,945245.625,1078904.0,0.0,137902.0,807343.0,43.84,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19537,1,62,1.0,2,51489,0.0,100.0,51489.0,93.0,0,38.5,43.59999847,70.90000153,77.5,1984067.625,2244011.75,0.0,750281.0,1233786.0,70.76,1.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19559,2,49,1.0,1,48001,0.0,100.0,48001.0,49.0,0,44.70000076,52.0,72.69999695,80.40000153,2143650.75,2495909.5,0.0,593580.0,1550071.0,86.46,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19565,2,37,1.0,1,26380,0.0,100.0,23620.0,0.0,1,19.29999924,20.0,60.5,62.70000076,509124.0,526955.3125,0.0,508416.0,708.0,3.58,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19570,2,47,1.0,1,37351,0.0,100.0,29551.0,10.0,0,65.40000153,72.40000153,136.8999939,144.1999969,2559461.75,2832228.5,0.0,1276462.0,1283000.0,77.04,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19572,2,35,1.0,1,30375,0.0,100.0,30375.0,73.0,0,11.39999962,11.39999962,35.79999924,35.79999924,345866.6875,345866.6875,0.0,345867.0,0.0,2.41,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19576,2,37,1.0,1,30004,0.0,100.0,24280.0,0.0,1,12.60000038,12.60000038,39.70000076,39.70000076,369291.5,369291.5,0.0,369291.0,0.0,2.57,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19584,4,88,1.0,3,39971,0.0,100.0,36185.0,0.0,1,274.2000122,283.1000061,476.1000061,484.2000122,10960107.0,11316338.0,0.0,3598398.0,7361709.0,416.07,10.41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19596,6,102,1.0,2,33589,0.0,100.0,33589.0,90.0,0,15.19999981,18.10000038,22.89999962,25.89999962,509836.1875,606874.5,0.0,111626.0,398210.0,21.93,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19613,6,37,1.0,3,43500,0.0,100.0,43495.0,46.0,0,74.0,74.0,232.3000031,232.3000031,3220635.25,3220635.25,0.0,3216396.0,4239.0,22.65,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19621,6,38,1.0,2,28492,0.0,100.0,28492.0,12.0,0,66.59999847,70.19999695,169.8999939,173.8000031,1896298.875,2000228.875,0.0,1363957.0,532342.0,37.78,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19623,6,53,1.0,3,22325,0.0,100.0,18000.0,0.0,1,62.79999924,62.79999924,197.1000061,197.1000061,1401315.875,1401315.875,0.0,1401316.0,0.0,9.77,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19624,6,39,1.0,3,22719,0.0,100.0,22719.0,0.0,1,59.79999924,59.79999924,187.8000031,187.8000031,1358519.0,1358519.0,0.0,1358519.0,0.0,9.47,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19654,7,70,1.0,2,44588,49.340629765856285,50.65937023414372,69000.0,0.0,1,105.0999985,105.0999985,330.0,330.0,7251589.0,7251589.0,0.0,7251588.0,0.0,50.55,1.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19694,3,91,1.0,2,37327,0.0,100.0,48887.0,92.0,0,40.20000076,44.59999847,73.19999695,77.80000305,1967476.375,2179860.5,0.0,724560.0,1242916.0,71.06,1.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19696,3,99,1.0,2,147545,0.0,100.0,147545.0,69.0,0,46.0,49.70000076,106.9000015,110.8000031,6787070.0,7339108.0,0.0,4133510.0,2653559.0,169.75,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19697,4,93,1.0,2,21462,0.0,100.0,25778.0,0.0,1,42.90000153,46.5,134.6999969,146.0,1114384.625,1207838.75,0.0,1114384.0,0.0,7.77,0.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19728,6,86,1.0,2,47602,0.0,100.0,46066.0,78.0,0,48.79999924,56.20000076,86.59999847,96.30000305,2249592.5,2589620.0,0.0,777836.0,1471756.0,83.59,1.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19730,6,99,1.0,2,28072,0.0,100.0,23835.0,0.0,1,57.20000076,66.59999847,76.90000153,87.30000305,1362523.0,1587238.0,0.0,192436.0,1170087.0,63.48,2.26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19742,7,61,1.0,2,31020,0.0,100.0,31020.0,0.0,1,160.1999969,168.6999969,250.5,259.3999939,4970047.0,5231756.5,0.0,1221601.0,3748445.0,207.6,6.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19743,7,99,1.0,2,21600,0.0,100.0,14400.0,0.0,1,75.80000305,75.80000305,199.6999969,199.6999969,1636649.125,1636649.125,0.0,1241985.0,394664.0,29.62,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19747,7,42,1.0,5,61825,21.544682571775173,78.45531742822483,37993.0,59.0,0,104.0999985,112.5,205.6999969,212.8999939,4322873.0,4673727.5,0.0,1915699.0,2407174.0,141.2,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19750,7,74,1.0,3,64630,0.0,100.0,64630.0,96.0,0,21.79999924,21.79999924,68.40000153,68.40000153,1408291.375,1408291.375,0.0,1408291.0,0.0,9.82,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19752,7,68,1.0,2,20920,0.0,100.0,20920.0,15.0,0,49.79999924,57.79999924,80.80000305,89.09999847,1042108.5,1208581.375,0.0,285047.0,757062.0,42.19,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19766,1,90,1.0,2,22128,0.0,100.0,22128.0,94.0,0,27.5,32.90000153,43.29999924,49.79999924,608359.6875,727772.8125,0.0,153306.0,455054.0,25.24,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19774,5,48,1.0,1,48139,0.0,100.0,40000.0,98.0,0,21.5,24.0,47.0,51.09999847,859236.625,959683.125,0.0,468402.0,390834.0,24.02,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19776,5,14,1.0,1,29924,0.0,100.0,29924.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19787,1,67,1.0,2,21364,0.0,100.0,15364.0,86.0,0,45.20000076,52.0,63.29999924,71.40000153,965651.125,1110209.25,0.0,162220.0,803431.0,43.8,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19833,7,24,1.0,2,28923,0.0,100.0,28800.0,0.0,1,15.30000019,17.70000076,28.70000076,31.79999924,439311.9063,508430.5938,0.0,174768.0,264544.0,15.27,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19836,7,88,1.0,3,21600,0.0,100.0,21600.0,0.0,1,15.0,16.60000038,38.5,41.79999924,323739.4063,359207.1875,0.0,235546.0,88193.0,6.33,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19845,4,20,1.0,1,25735,0.0,100.0,25691.0,82.0,0,45.5,48.5,125.4000015,128.5,1169394.875,1245673.0,0.0,953695.0,215700.0,18.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19847,4,60,1.0,2,25862,0.0,100.0,25562.0,20.0,0,185.6999969,184.3000031,371.6000061,367.2000122,4801472.0,4765879.0,0.0,2185523.0,2615949.0,154.17,5.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19848,4,13,1.0,2,49965,0.0,100.0,47465.0,82.0,0,67.59999847,68.5,206.8000031,207.8000031,3377209.75,3424428.0,0.0,3247196.0,130013.0,29.54,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19853,7,87,1.0,2,20028,0.0,100.0,20028.0,95.0,0,25.60000038,27.5,65.59999847,67.90000153,511797.4063,550668.125,151742.5,360055.0,0.0,14.22,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19855,7,116,1.0,7,23622,0.0,100.0,26195.0,100.0,0,19.39999962,20.20000076,51.20000076,52.0,552007.5,575362.5,0.0,419848.0,132159.0,9.95,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19856,7,114,1.0,3,23563,0.0,100.0,20183.0,67.0,0,37.5,37.5,117.6999969,117.6999969,883197.6875,883197.6875,0.0,883198.0,0.0,6.16,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19857,7,113,1.0,3,28600,0.0,100.0,12000.0,0.0,1,40.90000153,44.90000153,99.0,103.1999969,1062722.625,1167559.75,0.0,697769.0,364954.0,24.25,0.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19858,7,38,1.0,2,38539,32.12070889229093,67.87929110770907,15549.0,55.0,0,83.59999847,86.0,262.3999939,270.0,2186018.5,2249630.25,0.0,2186018.0,0.0,15.24,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19860,7,110,1.0,5,26840,0.0,100.0,29040.0,24.0,0,68.5,68.80000305,215.1000061,216.0,1989287.0,1997288.75,0.0,1989287.0,0.0,13.87,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19861,7,110,1.0,2,46800,0.0,100.0,36019.0,86.0,0,26.60000038,26.60000038,83.5,83.5,1245187.5,1245187.5,0.0,1245187.0,0.0,8.68,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19862,7,37,1.0,3,63990,41.63150492264416,58.368495077355846,39000.0,51.0,0,53.0,53.0,166.1999969,166.1999969,2067352.5,2067352.5,0.0,2062620.0,4732.0,14.63,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19864,7,108,1.0,3,28800,0.0,100.0,21600.0,50.0,0,38.40000153,40.70000076,95.5,97.90000153,1345025.75,1423579.25,0.0,923904.0,421122.0,28.81,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19871,7,62,1.0,3,33552,14.806866952789699,85.1931330472103,26556.0,75.0,0,63.90000153,68.40000153,117.8000031,122.5,1696978.75,1817034.125,0.0,643674.0,1053305.0,60.43,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19873,7,85,1.0,2,26270,0.0,100.0,26270.0,32.0,0,59.40000153,63.5,147.0,151.3000031,1560461.75,1667641.25,0.0,1064100.0,496361.0,33.78,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19874,7,90,1.0,3,57620,13.571676501214855,86.42832349878515,49800.0,50.0,0,47.90000153,47.90000153,150.3999939,150.3999939,2385395.0,2385395.0,0.0,2385395.0,0.0,16.63,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19876,7,62,1.0,2,28696,21.18762196821857,78.81237803178144,12960.0,0.0,1,20.20000076,21.79999924,63.40000153,68.30000305,418348.5,450780.1875,0.0,418348.0,0.0,2.92,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19878,7,26,1.0,5,57800,0.0,100.0,57800.0,87.0,0,42.29999924,42.70000076,94.09999847,94.5,2443065.25,2466522.25,0.0,1375435.0,1067630.0,66.29,1.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19894,7,61,1.0,2,31890,0.0,100.0,31160.0,2.0,0,59.59999847,57.40000153,187.3000031,180.3000031,1858224.625,1788951.625,0.0,1858224.0,0.0,12.95,0.41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19895,7,91,1.0,2,44098,30.976461517529142,69.02353848247085,25920.0,53.0,0,55.59999847,58.79999924,141.0,143.8000031,1441900.5,1523175.125,450522.3125,991378.0,0.0,41.69,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19896,7,93,1.0,3,22381,0.0,100.0,22381.0,0.0,1,157.8999939,162.0,288.8999939,292.1000061,3532966.5,3625967.75,0.0,1319044.0,2213922.0,126.78,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19900,7,90,0.0,4,49249,0.0,100.0,40584.0,0.0,1,696.7000122,693.0999756,1206.699951,1195.099976,33268410.0,33092532.0,0.0,10854749.0,22413661.0,1266.06,25.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19902,7,91,1.0,1,24825,5.087613293051359,94.91238670694864,13940.0,0.0,1,18.0,19.89999962,41.59999847,43.59999847,439521.0938,485607.1875,0.0,264519.0,175002.0,11.14,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19910,7,64,1.0,4,26670,0.0,100.0,26670.0,51.0,0,58.20000076,61.5,182.8999939,193.1999969,1553208.375,1640803.5,0.0,1553175.0,33.0,10.83,0.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19917,7,94,1.0,2,37740,0.0,100.0,38939.0,0.0,1,79.5,86.19999695,174.6999969,181.6999969,3095882.0,3356598.0,0.0,1699362.0,1396520.0,86.02,2.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
